"playlist","tempo","energy","speechiness","acousticness","danceability","valence","instrumentalness"
"782097018b2b8d71025357a544eaf608",114.031448275862,0.440327677586207,0.0499681913793103,0.531342443103448,0.541348586206897,0.384580362068966,0.0079158471732675
"55fce6241c8e6432e8dfee583141aa58",107.72025,0.264363540625,0.044328090625,0.7770003125,0.53712334375,0.40113109375,0.0104705447060819
"73e95f180737c659d13f23daa8039843",122.773328488372,0.699931694767442,0.0559697386627907,0.18691759821686,0.5609495,0.410439993313953,0.045885061187569
"8c78d777206efa1cfb7b6a1f23f0daf4",121.607677419355,0.592479838709677,0.0462756935483871,0.473445883548387,0.474925258064516,0.281947880645161,0.00917347067795914
"c94213cd13b1fc0db71c9224d94d8afc",122.514388888889,0.678378444444444,0.0435285222222222,0.150734284222222,0.607319055555556,0.503352611111111,0.180820158413812
"18e4b13158b76fbd763f1e8f2287de14",122.399949078139,0.607094284091308,0.0567712762364647,0.326616035591329,0.465283279806848,0.469663394702956,0.299953095016091
"c08df9bb5fb44242a6291b1eee5d09ad",120.915076763485,0.735782876556017,0.0995397595435685,0.129401660970954,0.698299562240664,0.61211638713693,0.301373081822825
"270d04a639a803ce29085faf0ed0e1f5",141.39168,0.78309704,0.06982628,0.15405004988,0.7211904,0.434329244,0.546181878284
"82a7593d1e757914359e29e12eeed0fe",120.515538461538,0.463326596153846,0.0431177326923077,0.401136146538462,0.531190769230769,0.481943505769231,0.126663193919282
"30cdb8b880931f509b5c0870af080fed",121.428797955502,0.609157310583283,0.0555888085989176,0.294779203069561,0.564844692483464,0.639113371076368,0.062859462697614
"5bbcbc34f3d9ac1fca5fa0c3791f8f6e",106.357333333333,0.613523461538461,0.0354151435897436,0.239427732692308,0.553148974358974,0.571360871794872,0.0333384607252826
"6235d154c8603c19fd78667a671b1354",123.188479326379,0.657984200507377,0.0725440716350383,0.251290976203741,0.541642971132336,0.523139252688199,0.10864997303679
"3aa429ddb3278675b01ad6246def10db",118.177913043478,0.405483391304348,0.0601420913043478,0.717412556521739,0.603527391304348,0.639613652173913,0.17274633879017
"fcbb413e600dfc8741df9c6cecfb7ede",127.002562305296,0.638092311635514,0.0495434249221184,0.254908715347041,0.463547747663551,0.548816195482866,0.0198319759133418
"98846fccd41a1f814f83a4db323cd06c",122.89476744186,0.690701893023256,0.0611799395348837,0.194225122325581,0.462515604651163,0.562661286046512,0.0165481290019346
"3e831bc1fdd737b63e8cdcceb37f7515",120.147657894737,0.604322355263158,0.0417245368421053,0.208446241315789,0.539437684210526,0.567734455263158,0.0186868307992399
"36ac5b6d6375196a0a1a682f2fb520ef",117.798333333333,0.665827984210526,0.0469351947368421,0.208795528840351,0.457207822807018,0.399785387719298,0.143065570538675
"a9701c0751e78462225de747e2059dcb",98.0195423728814,0.265668671525424,0.044200686440678,0.652607512423729,0.213243088135593,0.0546343152542373,0.83795838402061
"f8a908ecd26d0e2a0c24d17cacc689f6",114.739142857143,0.68152098961039,0.0760354433766234,0.128388433306234,0.788225527272727,0.806452345454545,0.0987736285359283
"2cd99f585544f36ec24819c39f288e07",121.178082089552,0.616926369402985,0.062204390391791,0.326804131411754,0.53192108488806,0.471570258675373,0.0143085817512127
"344524bad7a7a38c153db00433d09053",133.606741284404,0.852186959633027,0.0709575172477064,0.0192691512179083,0.578000460550459,0.337098578348624,0.614324506644439
"d2f7d8f39802d727a40bf22f4cba2a2a",121.629472039474,0.636018621217105,0.05013253125,0.299691089680099,0.590349074013158,0.725026689144737,0.0354571173436167
"d9c09604dd4f7f12680c1374afcd6098",121.575990115321,0.635832401482702,0.0500119126853377,0.299060295758649,0.590573919275123,0.725275294892916,0.0355155308708978
"e43f54ab67072cbd1345281a0244d941",121.951425053533,0.598148382726866,0.0618711748929336,0.319543201799358,0.512977086364332,0.445312726713062,0.172911423244118
"baaa9419d576e3dac37d43c31b1fca37",118.082764119601,0.636131897009967,0.0802615122923588,0.221274032886379,0.613066420930233,0.514052417940199,0.0982065174411735
"fe126731d40a79fa2fd14e59ab99c62c",120.437419354839,0.724830935483871,0.064067439516129,0.147362010068548,0.595237798387097,0.545636463709677,0.140054572984777
"a3dc0af5fc30c7b22f29eb3b495dbd4e",124.293602409639,0.698617525542169,0.0598728848192771,0.175547944419414,0.491185157349398,0.423836093975904,0.307127634159354
"807a9f9bd2e8e0e76c289b2179575f4a",122.246658536585,0.624807818292683,0.0522687731707317,0.352331279995366,0.417765512195122,0.297618064634146,0.44373426777561
"ccc4078e1b56077013bd50464121969d",121.845465290807,0.662047734333959,0.0692716045028143,0.254821975770319,0.604836848780488,0.518785943527205,0.086560249600364
"8ac0ee98889b39cfa6f81d2f64213f5b",122.746793103448,0.842035379310345,0.114201137931034,0.0998061911724138,0.732881448275862,0.763501103448276,0.0175857857027855
"e2cc5e1e5bab3ffaea524aa08266f004",117.8065,0.795736107142857,0.133147357142857,0.115554267517857,0.749821375,0.71998475,0.0181445103381885
"fae3842f8212722195537de34640205a",120.457930832356,0.601119487397421,0.0520175004689332,0.286569460075803,0.565628218288394,0.490624002461899,0.161975016634868
"9abc8b1acc789058d510310bc9a72e6b",139.676384615385,0.468127,0.0458210076923077,0.772215,0.509340923076923,0.572101846153846,0.268031200994
"3231ebd2bb07623d12b7f11d04672214",121.273231764706,0.570823462481294,0.0556713843006536,0.336869071092404,0.512896985607843,0.444226068104575,0.139774517285501
"531d17dd8b0c58656fd3e91ecb72fbbd",123.698266996943,0.678346901098345,0.0581443434910931,0.230986585910184,0.486960153336144,0.477894776188468,0.0850935394611195
"71870312f83626e69b50e02cd9adab08",123.891319907593,0.759585628003214,0.0777842874849337,0.190342303740064,0.382524926727601,0.390067648935315,0.116498780633591
"9a1a70798a3ed4f6502c04d23277f853",110.667824626866,0.138886401791045,0.0445121264925373,0.9380244,0.362976287686567,0.361949907835821,0.671751089994965
"0ae61bd0474e04c9f1195d4baa0213a0",122.93170300158,0.723257791943128,0.0752380357030016,0.151732155793365,0.627769178515008,0.561164607582938,0.0439742270437496
"1a41eeed30ffeb1b08f567b25fff50b9",123.472103773585,0.746573235849057,0.0636536556603774,0.119517292533962,0.59897408490566,0.587801745283019,0.00626139502429762
"1fc7b82a9598e71f27eadea85fc6a0f3",124.094805555556,0.786789958333333,0.0712471944444444,0.0725475609486111,0.602349569444444,0.610278694444444,0.000190941180376548
"44150e445b32b124cebe24ce72f131d4",128.167517899761,0.7584127433572,0.054224314797136,0.119745511906643,0.531843960779634,0.516846454017502,0.0653828324188953
"b9dd9c0f3e040c15866a3b55d4b522c2",132.5778125,0.775399125,0.0481958,0.072593270540625,0.50474965625,0.447081771875,0.00303570149498542
"1c47bc89c24894fca1f457b9f42a2205",121.797293103448,0.683791482758621,0.0616471120689655,0.157916946398276,0.603416327586207,0.609721863793103,0.0791307353682472
"c220ab2386cda061775a5bf328505924",134.091948275862,0.745500425287356,0.0853472063218391,0.321938674352299,0.569167896551724,0.748164448275862,0.0677144709797654
"bcc4dd224d88439ab6f7a4aac322ef1b",126.021363636364,0.729749848484849,0.0576570636363636,0.14533807069697,0.628230424242424,0.488294490909091,0.396149470799112
"624e6c28803d66a693469cd726fc7410",120.364666666667,0.409427933333333,0.12392738,0.519737866666667,0.7521852,0.582285186666667,0.216474086946667
"b140883a6a54a4f8a5daf1c1dd77c70d",126.502256637168,0.641254017699115,0.0609817955752212,0.234252563373451,0.55082785840708,0.43112889380531,0.178587294692655
"9fc2a483c60d51eaafb4bbb156b400d1",119.672588235294,0.579441705882353,0.0410685235294118,0.0265328069411765,0.667471352941177,0.508536529411765,0.0750801827
"a19e93a807db4010b1c29106f78c976e",117.173469565217,0.657943113043478,0.067264267826087,0.215150137547826,0.650210313043478,0.552288427826087,0.0436690650539961
"7af3f30eb8b568f395a275d9dba20350",128.701027536232,0.724426550724638,0.0408857726086957,0.19641632573913,0.574002260869565,0.582825355362319,0.00175393268849392
"a0ceb1338148d10af5c4f237f8d885ed",119.941125,0.70632493125,0.03849944375,0.1954731725625,0.591768083333333,0.665442354166667,0.013660056180416
"d9de175e8fd66c293990fb345df3b563",131.984697674419,0.772189139534884,0.0404834720930233,0.158797613953488,0.579449418604651,0.585946930232558,0.00375818205207884
"649f54a331ebb105886b055eb76d6c62",116.185443548387,0.470708171774194,0.062500760483871,0.547618718387097,0.600731903225806,0.54199717983871,0.221315721409922
"e9ddb182baa3e350bf5b1a7dd69facef",111.256894736842,0.524985947368421,0.0598621789473684,0.392338962421053,0.609901315789474,0.534134157894737,0.176977069334579
"bbaa3d416208664d5e6bc9c359970417",114.768591304348,0.532619426086956,0.0786591208695652,0.447049240965217,0.624234913043478,0.673331717391304,0.134088005649536
"acca49378dd2a23398afb7d493698bb6",121.693468795007,0.576897507705233,0.0541884481277004,0.408655301161378,0.565330159865578,0.630532479020643,0.0561786067231846
"4ef3e0a80be72585f50e5f442bdc9767",127.13976635514,0.717608440186916,0.0716773380062305,0.151291403687009,0.517196497429906,0.44279530576324,0.0750982050313879
"162f95c05c67a19bb61b243a27031e23",162.16195,0.89247195,0.088092055,0.0224979889025,0.4002268625,0.55383526625,0.204789822473587
"3a676c0717064bc99db134072bb5e242",127.905313691508,0.888338804946389,0.0924783242056615,0.0367046030390965,0.411635005430387,0.337318412536106,0.218565781324628
"92ae0b88bb9dee6d985287d1834885ec",120.617428571429,0.743448,0.0705794342857143,0.164205745828571,0.634247857142857,0.577546601428571,0.234634880147822
"4fe0ec2199744d56308566a7c315d0cc",121.122746196958,0.677334252429944,0.0547217715372298,0.225533628142462,0.594713157485989,0.598245296917534,0.0966906916780498
"857f4b4147c815a1e4410738778a926a",117.002300140252,0.412848763213184,0.0442777911640954,0.564465095280505,0.52082850911641,0.374521495371669,0.195021987308988
"c81e728d9d4c2f636f067f89cc14862c",121.515999456226,0.707388106380279,0.0659938016131956,0.189387420990923,0.5949683560087,0.598302035019032,0.130784706456627
"fc1b9b5b94ca9e96d2f2ec682fb2a6b7",113.491448979592,0.57954487755102,0.0537806234693878,0.651038269693878,0.569163576530612,0.722328873979592,0.161881525036057
"e61ab22d523aea3dbed466a40a8cf7cb",118.092329624478,0.611208131961057,0.0752070562123319,0.35195137699249,0.606977747681966,0.695830880574873,0.0936682932303733
"5a1cc79a4097793eb61cb814a5fae558",125.487883495146,0.724393485436893,0.0479862466019417,0.11366363931068,0.612968766990291,0.64677386407767,0.043334721901432
"99fa5ea1329c40dc1eb1512548963ac5",108.239458333333,0.3388177875,0.06575764375,0.6533945985625,0.527742291666667,0.402499354166667,0.0658726262660104
"0a3dac2314e66e15240f019afcbd6b0f",112.48642384106,0.373632343203642,0.0479962964403974,0.592810907902823,0.428549047268212,0.31661919156457,0.4232295892849
"ee86912706a5d774e7c552972ed55bd4",123.300589285714,0.657467433928571,0.05703011875,0.209274870325,0.590121294642857,0.614819336607143,0.0482464972110679
"12c4be92c8a22b0bfe08be281a345dbc",125.0863095526,0.71683864213422,0.0593761160217654,0.172905039531669,0.566945859008464,0.518468284159613,0.0414575312101712
"8908e809bf6bd8204361a210dd3cfd39",116.821883435583,0.586048576687117,0.107918209815951,0.222031465460123,0.614033736196319,0.456896261349693,0.00636546892130746
"42537f0fb56e31e20ab9c2305752087d",116.027183006536,0.54556980620915,0.0866890362745098,0.522660232013072,0.580723183006536,0.572936039084967,0.0675794811770444
"99d031f0963bf32fac14b06c530dd786",116.1226,0.7827098,0.05364034,0.151865478473333,0.638543333333333,0.742639933333333,0.305088702172011
"41dd43d0019aa11d4c8ab516c35c45b2",122.78128490566,0.65373760009434,0.0529332818867925,0.292540741054406,0.571179899056604,0.623978339339623,0.0833045591892343
"00103758e3c495fd3f358901e75cebe6",120.71319047619,0.479164573809524,0.036871530952381,0.478445972721429,0.458214657142857,0.312040073809524,0.391778447959524
"7826f00f41f13347094d32b6c46002ab",123.409653846154,0.772695769230769,0.0578078230769231,0.0740398157153846,0.559728846153846,0.32376855,0.294605746289231
"4accbb57a385474f83e9f79f0211ccca",121.61400297619,0.597363986642857,0.0616876383928571,0.318701076693244,0.56423337264881,0.494810174047619,0.100801268413441
"59a7466a4db4637d27c4f4bef5399bfb",125.633727272727,0.791097181818182,0.0723330636363636,0.124802708990909,0.566930545454545,0.394941,0.337054228181818
"e34269abc7bd552f27414c3e87a16b5f",125.238666666667,0.673877896969697,0.0628156757575758,0.288357219562121,0.481459787878788,0.361515287878788,0.469954960246878
"ba546f8d6d55634ce9106423ee4c5275",120.539490384615,0.640257283533654,0.0598691707932692,0.263482612904639,0.543331672355769,0.415540383173077,0.220791935556628
"deb0c6bec7ae3c0da8ca1cbb148d62e5",125.908410556146,0.748697120442437,0.0857589674105562,0.0792575430374035,0.686656188806234,0.468028609564293,0.42690395803067
"24f36d3151e02fee037ddf1aa29407a0",122.981442622951,0.773322770491803,0.0544548245901639,0.0608200145803279,0.540753131147541,0.314584468852459,0.247502506344918
"5649ef7ee8206ca937d561c48aa51b8f",116.606111888112,0.611870062937063,0.139376983216783,0.205865602544965,0.785680321678322,0.742229440559441,0.0680126514983733
"d1457b72c3fb323a2671125aef3eab5d",117.121988304094,0.657463197836257,0.133497688888889,0.243586984988304,0.611949035087719,0.538095211695906,0.307194453237264
"350326ce3cf97f28397bad2a813185f3",106.211857142857,0.324693857142857,0.0332881285714286,0.628317871428571,0.388566285714286,0.320455571428571,0.000231853457114286
"d4d49bbf1b9f4cca59e84423703819ef",129.8704375,0.6477274375,0.03947868125,0.2214457381875,0.576123875,0.582935375,3.11400096528062e-05
"4157fb927bfd0ed98e3636d0ef9882a7",131.555267708333,0.772664929166667,0.0776222123958333,0.0398940220599479,0.660829067708333,0.39263900625,0.612604668020759
"e139c3d4e2d024a1c0740c5764cc02b3",108.274826923077,0.756629605769231,0.0507452634615385,0.487540522115385,0.680679730769231,0.858752894230769,0.0193030224803093
"f5ddaf0ca7929578b408c909429f68f2",112.813194236311,0.599170650345821,0.168091719654179,0.281937333545764,0.644863297982709,0.568560677809798,0.0955251571193242
"847f6fb5807325b393aef435b4c6137e",121.323226956522,0.588738720350725,0.0583588040869565,0.345830716240049,0.532135525072464,0.456524117913043,0.174016247165579
"edb733da9d6145892557565b483afba3",126.00981233244,0.490109890348525,0.0427116431635389,0.53799107149866,0.564070790884718,0.45164239463807,0.172147244786848
"aeef646f76c57ed9084edddbb6365b9c",125.804951048951,0.79967965034965,0.113464141258741,0.0688859484391608,0.698329636363636,0.634197982517482,0.0454480112045105
"5a40553f7c32bbd18354d0560a0f1d14",114.388516335227,0.336959934872159,0.0675739203835227,0.679378482315341,0.538450003551136,0.462025939559659,0.0215908754358944
"7ab523bb5fe5b607c16589558162bd16",112.88408,0.348077316,0.0493196,0.57506551584,0.356876804,0.239361148,0.443361265019808
"b4ea2a1f6dbab98ce0a01de00feef1e1",110.533666666667,0.448314470833333,0.0469466958333333,0.620860166666667,0.637101875,0.595041458333333,0.0575110592823334
"ff3c4044695c7fd423f66fda7b853335",110.014702702703,0.454239124324324,0.0653356837837838,0.597331610810811,0.527925054054054,0.467002921621622,0.22532895445152
